년,상세영업상태명,학교종류,학교명,주소,경도,위도,구,행정동
2020,영업,초등학교,세종초등학교,서울특별시 광진구 군자동 98,127.0728767,37.55302020000001,광진구,군자동
2020,영업,초등학교,경복초등학교,서울특별시 광진구 능동 25,127.0867929,37.5498296,광진구,능동
2020,영업,초등학교,성동초등학교,서울특별시 광진구 자양동 694-1,127.0892809,37.53328060000001,광진구,자양2동
2020,영업,초등학교,서울돈암초등학교,서울특별시 성북구 동소문동6가 27-1,127.0131031,37.593714399999996,성북구,동선동
2020,영업,초등학교,서울정덕초등학교,서울특별시 성북구 동소문동7가 118-1,127.013421,37.5982394,성북구,동선동
2020,영업,초등학교,서울삼선초등학교,서울특별시 성북구 삼선동3가 30-4,127.0126717,37.5871429,성북구,삼선동
2020,영업,초등학교,서울안암초등학교,서울특별시 성북구 안암동2가 93,127.02210079999999,37.5871595,성북구,안암동
2020,영업,초등학교,서울동신초등학교,서울특별시 성북구 보문동3가 228,127.01705929999999,37.5832861,성북구,보문동
2020,영업,초등학교,서울숭덕초등학교,서울특별시 성북구 정릉동 173-1,127.01329059999999,37.6038184,성북구,정릉2동
2020,영업,초등학교,서울길원초등학교,서울특별시 성북구 길음동 1280-4,127.0167979,37.6090653,성북구,길음1동
2020,영업,초등학교,서울숭곡초등학교,서울특별시 성북구 하월곡동 84-86,127.03281640000002,37.60843120000001,성북구,월곡1동
2020,영업,초등학교,서울장월초등학교,서울특별시 성북구 장위동 316,127.04716280000001,37.6219412,성북구,장위3동
2020,영업,초등학교,서울월곡초등학교,서울특별시 성북구 장위동 246-194,127.0460816,37.610023299999995,성북구,장위2동
2020,영업,초등학교,서울길음초등학교,서울특별시 성북구 길음동 635-7,127.01665849999999,37.6136315,성북구,길음1동
2020,영업,초등학교,서울미아초등학교,서울특별시 성북구 길음동 1168,127.0216457,37.610589000000004,성북구,길음1동
2020,영업,초등학교,서울개운초등학교,서울특별시 성북구 돈암동 2-8,127.02759520000001,37.6018373,성북구,돈암1동
2020,영업,초등학교,서울석계초등학교,서울특별시 성북구 석관동 27-3,127.06973290000002,37.6088152,성북구,석관동
2020,영업,초등학교,서울석관초등학교,서울특별시 성북구 석관동 205,127.05835479999999,37.6110234,성북구,석관동
2020,영업,초등학교,서울성북초등학교,서울특별시 성북구 성북동 66-1,126.9987771,37.594052399999995,성북구,성북동
2020,영업,초등학교,서울장위초등학교,서울특별시 성북구 장위동 68-8,127.0500057,37.6114417,성북구,장위2동
2020,영업,초등학교,서울장곡초등학교,서울특별시 성북구 장위동 235,127.0481563,37.6168304,성북구,장위1동
2020,영업,초등학교,서울정수초등학교,서울특별시 성북구 정릉동 431-62,127.0077189,37.6037756,성북구,정릉2동
2020,영업,초등학교,서울정릉초등학교,서울특별시 성북구 정릉동 798-1,127.0052558,37.6197953,성북구,정릉4동
2020,영업,초등학교,서울청덕초등학교,서울특별시 성북구 정릉동 847,127.0003352,37.6120317,성북구,정릉3동
2020,영업,초등학교,서울일신초등학교,서울특별시 성북구 종암동 1-79,127.0401072,37.5988136,성북구,종암동
2020,영업,초등학교,서울숭례초등학교,서울특별시 성북구 종암동 22-1,127.03529679999998,37.59452279999999,성북구,종암동
2020,영업,초등학교,서울숭인초등학교,서울특별시 성북구 하월곡동 222-4,127.0382348,37.6091612,성북구,월곡1동
2020,영업,초등학교,성신초등학교,서울특별시 성북구 돈암동 산11-269,127.02325320000001,37.5938951,성북구,동선동
2020,영업,초등학교,우촌초등학교,서울특별시 성북구 돈암동 609,127.0121206,37.5955942,성북구,돈암2동
2020,영업,초등학교,대광초등학교,서울특별시 성북구 보문동7가 111,127.02344790000001,37.57915120000001,성북구,보문동
2020,영업,초등학교,광운초등학교,서울특별시 성북구 장위동 130,127.0550899,37.61905820000001,성북구,장위3동
2020,영업,초등학교,매원초등학교,서울특별시 성북구 돈암동 45-88,127.01998400000001,37.5974096,성북구,돈암1동
2020,영업,초등학교,서울번동초등학교,서울특별시 강북구 번동 236,127.04003940000001,37.6290001,강북구,번3동
2020,영업,초등학교,서울오현초등학교,서울특별시 강북구 번동 248,127.0465747,37.623419,강북구,번3동
2020,영업,초등학교,서울삼양초등학교,서울특별시 강북구 미아동 791-1932,127.01614860000001,37.6232938,강북구,삼양동
2020,영업,초등학교,서울삼각산초등학교,서울특별시 강북구 미아동 1353-10,127.01545390000001,37.616082399999996,강북구,삼각산동
2020,영업,초등학교,서울송천초등학교,서울특별시 강북구 미아동 438,127.0237355,37.6149061,강북구,송천동
2020,영업,초등학교,서울송중초등학교,서울특별시 강북구 미아동 94-1,127.0314655,37.6170018,강북구,송중동
2020,영업,초등학교,서울화계초등학교,서울특별시 강북구 미아동 127-2,127.02971480000001,37.6238858,강북구,송중동
2020,영업,초등학교,서울미양초등학교,서울특별시 강북구 미아동 837-687,127.014132,37.62153170000001,강북구,삼양동
2020,영업,초등학교,서울수송초등학교,서울특별시 강북구 번동 456,127.03320520000001,37.637324,강북구,번1동
2020,영업,초등학교,서울수유초등학교,서울특별시 강북구 수유동 55-5,127.0202922,37.6312506,강북구,수유1동
2020,영업,초등학교,서울인수초등학교,서울특별시 강북구 수유동 551-19,127.00913700000001,37.643051299999996,강북구,인수동
2020,영업,초등학교,서울우이초등학교,서울특별시 강북구 수유동 409-6,127.0150054,37.6387116,강북구,인수동
2020,영업,초등학교,서울유현초등학교,서울특별시 강북구 수유동 466-52,127.0114196,37.6323474,강북구,수유1동
2020,영업,초등학교,영훈초등학교,서울특별시 강북구 미아동 471-2,127.02809380000001,37.61468170000001,강북구,송천동
2020,영업,초등학교,서울세명초등학교,서울특별시 강남구 세곡동 529,127.09105729999999,37.4688574,강남구,세곡동
2020,영업,초등학교,서울공진초등학교,서울특별시 강서구 마곡동 730-676,126.82261100000001,37.55780479999999,강서구,공항동
2020,영업,초등학교,서울공항초등학교,서울특별시 강서구 마곡동 397-2,126.8216478,37.5630217,강서구,방화1동
2020,영업,초등학교,서울상현초등학교,서울특별시 동작구 상도동 531-1,126.95268840000001,37.4948753,동작구,상도1동
2020,영업,초등학교,서울가재울초등학교,서울특별시 서대문구 남가좌동 385-1,126.91838909999998,37.5737662,서대문구,남가좌1동
2020,영업,초등학교,서울어울초등학교,서울특별시 은평구 녹번동 281-5,126.93509840000002,37.6065619,은평구,녹번동
2020,영업,초등학교,서울강솔초등학교,서울특별시 강동구 강일동 694,127.1802689,37.561868200000006,강동구,강일동
2020,영업,초등학교,서울고현초등학교,서울특별시 강동구 상일동 121,127.16603070000001,37.55380170000001,강동구,상일동
2020,영업,초등학교,서울우솔초등학교,서울특별시 서초구 우면동 774,127.01893829999999,37.456529100000004,서초구,양재1동
2020,영업,초등학교,서울금나래초등학교,서울특별시 금천구 독산동 1153,126.89624170000002,37.4582294,금천구,독산1동
2020,영업,초등학교,서울자곡초등학교,서울특별시 강남구 자곡동 642,127.09959950000001,37.4721914,강남구,세곡동
2020,영업,초등학교,서울율현초등학교,서울특별시 강남구 자곡동 56-89,127.10828479999999,37.4745155,강남구,세곡동
2020,영업,초등학교,서울새솔초등학교,서울특별시 중랑구 신내동 241,127.1113289,37.6179891,중랑구,신내1동
2020,영업,초등학교,서울송례초등학교,서울특별시 송파구 장지동 898,127.1384397,37.4778899,송파구,위례동
2020,영업,초등학교,서울해누리초등학교,서울특별시 송파구 가락동 479-1,127.1021223,37.498412200000004,송파구,가락1동
2020,영업,초등학교,서울위례별초등학교,서울특별시 송파구 장지동 886,127.1450416,37.47908579999999,송파구,위례동
2020,영업,초등학교,서울하늘숲초등학교,서울특별시 구로구 천왕동 산13-1,126.8421347,37.483405,구로구,오류2동
2020,영업,초등학교,서울언남초등학교,서울특별시 서초구 내곡동 121,127.06188529999999,37.45389779999999,서초구,내곡동
2020,영업,초등학교,서울항동초등학교,서울특별시 구로구 항동 160,126.82407759999998,37.47697150000001,구로구,항동
2020,영업,초등학교,서울숭신초등학교,서울특별시 성동구 하왕십리동 1068,127.0278905,37.5678193,성동구,왕십리도선동
2020,영업,중학교,숭인중학교,서울특별시 동대문구 답십리동 463-1,127.04408889999999,37.573919599999996,동대문구,답십리1동
2020,영업,중학교,장평중학교,서울특별시 동대문구 장안동 352,127.070477,37.566860999999996,동대문구,장안1동
2020,영업,중학교,전일중학교,서울특별시 동대문구 전농동 60-1,127.05837779999999,37.5825016,동대문구,전농2동
2020,영업,중학교,전농중학교,서울특별시 동대문구 전농동 58-1,127.05927859999998,37.5820435,동대문구,전농2동
2020,영업,중학교,동대문중학교,서울특별시 동대문구 전농동 322-17,127.051996,37.5745218,동대문구,답십리1동
2020,영업,중학교,성일중학교,서울특별시 동대문구 제기동 271-41,127.03382909999999,37.58185170000001,동대문구,제기동
2020,영업,중학교,청량중학교,서울특별시 동대문구 청량리동 14,127.05062420000002,37.5882175,동대문구,청량리동
2020,영업,중학교,전동중학교,서울특별시 동대문구 휘경동 49-295,127.070929992,37.5861924,동대문구,휘경2동
2020,영업,중학교,휘경중학교,서울특별시 동대문구 휘경동 286-66,127.0617463,37.5870914,동대문구,휘경2동
2020,영업,중학교,경희중학교,서울특별시 동대문구 이문동 1-3,127.0548902,37.5939495,동대문구,이문1동
2020,영업,중학교,동국대학교사범대학부속중학교,서울특별시 동대문구 장안동 328,127.07517050000001,37.5780484,동대문구,장안2동
2020,영업,중학교,정화여자중학교,서울특별시 동대문구 제기동 293,127.0410078,37.5857064,동대문구,제기동
2020,영업,중학교,휘경여자중학교,서울특별시 동대문구 휘경동 43-7,127.06740459999999,37.5839456,동대문구,휘경2동
2020,영업,중학교,경희여자중학교,서울특별시 동대문구 회기동 1-5,127.0548902,37.5939495,동대문구,이문1동
2020,영업,중학교,대광중학교,서울특별시 동대문구 신설동 53-3,127.0243533,37.5784086,동대문구,용신동
2020,영업,중학교,동원중학교,서울특별시 중랑구 망우동 85-3,127.1095004,37.6038073,중랑구,망우본동
2020,영업,중학교,봉화중학교,서울특별시 중랑구 망우동 122-1,127.10431609999999,37.5958263,중랑구,망우본동
2020,영업,중학교,중화중학교,서울특별시 중랑구 면목동 83,127.0945591,37.58450360000001,중랑구,면목제3.8동
2020,영업,중학교,면목중학교,서울특별시 중랑구 면목동 490,127.0963055,37.5832156,중랑구,면목제3.8동
2020,영업,중학교,용마중학교,서울특별시 중랑구 면목동 378-2,127.08626909999998,37.5745089,중랑구,면목4동
2020,영업,중학교,원묵중학교,서울특별시 중랑구 묵동 12,127.0843709,37.6177721,중랑구,묵1동
2020,영업,중학교,태릉중학교,서울특별시 중랑구 묵동 121-278,127.08319979999999,37.6117581,중랑구,묵1동
2020,영업,중학교,상봉중학교,서울특별시 중랑구 상봉동 282,127.09012340000001,37.6015286,중랑구,상봉1동
2020,영업,중학교,신현중학교,서울특별시 중랑구 상봉동 483,127.09153119999999,37.6044135,중랑구,상봉1동
2020,영업,중학교,중랑중학교,서울특별시 중랑구 중화동 276-1,127.0807918,37.605352,중랑구,중화1동
2020,영업,중학교,장안중학교,서울특별시 중랑구 중화동 288-26,127.0809952,37.600774799999996,중랑구,중화1동
2020,영업,중학교,송곡여자중학교,서울특별시 중랑구 망우동 252-1,127.10514669999999,37.6066879,중랑구,망우본동
2020,영업,중학교,영란여자중학교,서울특별시 중랑구 망우동 220,127.10434120000001,37.604043299999994,중랑구,망우본동
2020,영업,중학교,혜원여자중학교,서울특별시 중랑구 망우동 519,127.0970432,37.5932809,중랑구,망우3동
2020,영업,중학교,구산중학교,서울특별시 은평구 구산동 182-45,126.9094905,37.609871500000004,은평구,구산동
2020,영업,중학교,증산중학교,서울특별시 은평구 증산동 산24-4,126.90493909999998,37.5838149,은평구,증산동
2020,영업,중학교,신도중학교,서울특별시 은평구 진관동 208,126.930879,37.632983700000004,은평구,진관동
2020,영업,중학교,진관중학교,서울특별시 은평구 진관동 16,126.92572890000001,37.6442573,은평구,진관동
2020,영업,중학교,은평중학교,서울특별시 은평구 구산동 182-44,126.908348,37.6106187,은평구,구산동
2020,영업,중학교,불광중학교,서울특별시 은평구 불광동 173,126.93212959999998,37.6232033,은평구,불광2동
2020,영업,중학교,연신중학교,서울특별시 은평구 불광동 400-4,126.92428600000001,37.6235409,은평구,불광2동
2020,영업,중학교,연천중학교,서울특별시 은평구 불광동 441-1,126.92581799999999,37.6275458,은평구,불광2동
2020,영업,중학교,상신중학교,서울특별시 은평구 신사동 141,126.90642609999999,37.5897842,은평구,신사2동
2020,영업,중학교,덕산중학교,서울특별시 은평구 신사동 265-4,126.90467549999998,37.6022561,은평구,신사1동
2020,영업,중학교,연서중학교,서울특별시 은평구 증산동 193-21,126.90927820000002,37.5870445,은평구,증산동
2020,영업,중학교,대성중학교,서울특별시 은평구 갈현동 267-17,126.9093902,37.6231699693,은평구,갈현2동
2020,영업,중학교,숭실중학교,서울특별시 은평구 신사동 300-88,126.9024048,37.5928732,은평구,신사2동
2020,영업,중학교,선일여자중학교,서울특별시 은평구 갈현동 240-1,126.9127997,37.6197088,은평구,갈현2동
2020,영업,중학교,예일여자중학교,서울특별시 은평구 구산동 8-3,126.91600790000001,37.6096421,은평구,구산동
2020,영업,중학교,선정중학교,서울특별시 은평구 갈현동 227-5,126.90903130000001,37.6187044,은평구,갈현2동
2020,영업,중학교,영락중학교,서울특별시 은평구 응암동 226-13,126.9251334,37.59695870000001,은평구,응암1동
2020,영업,중학교,충암중학교,서울특별시 은평구 응암동 272-113,126.9218074,37.5846417,은평구,응암3동
2020,영업,중학교,연희중학교,서울특별시 서대문구 남가좌동 368-1,126.91879229999999,37.5795869,서대문구,남가좌2동
2020,영업,중학교,신연중학교,서울특별시 서대문구 연희동 1-107,126.9398378,37.582716999999995,서대문구,연희동
2020,영업,중학교,연북중학교,서울특별시 서대문구 연희동 141,126.9384789,37.577581,서대문구,연희동
2020,영업,중학교,서연중학교,서울특별시 서대문구 연희동 267-1,126.9273348,37.5682255,서대문구,연희동
2020,영업,중학교,홍은중학교,서울특별시 서대문구 홍은동 183,126.9357541,37.59189050000001,서대문구,홍은2동
2020,영업,중학교,인왕중학교,서울특별시 서대문구 홍제동 9-27,126.9517777,37.5927352,서대문구,홍제3동
2020,영업,중학교,인창중학교,서울특별시 서대문구 충정로2가 70,126.9640244,37.5648835,서대문구,충현동
2020,영업,중학교,한성중학교,서울특별시 서대문구 북아현동 170-1,126.9544568,37.5590958,서대문구,북아현동
2020,영업,중학교,동명여자중학교,서울특별시 서대문구 천연동 31-1,126.9622523,37.5686167,서대문구,천연동
2020,영업,중학교,중앙여자중학교,서울특별시 서대문구 북아현동 190-1,126.95320929999998,37.5631498,서대문구,충현동
2020,영업,중학교,정원여자중학교,서울특별시 서대문구 홍은동 산11-141,126.93334140000002,37.5853804,서대문구,홍은2동
2020,영업,중학교,이화여자대학교사범대학부속이화금란중학교,서울특별시 서대문구 대신동 47,126.9443854,37.5631244,서대문구,신촌동
2020,영업,중학교,명지중학교,서울특별시 서대문구 홍은동 323-9,126.9270922,37.58491179999999,서대문구,홍은2동
2020,영업,중학교,서울여자중학교,서울특별시 마포구 염리동 128-2,126.9490682,37.547780700000004,마포구,염리동
2020,영업,중학교,성사중학교,서울특별시 마포구 성산동 124,126.91268329999998,37.5680895,마포구,성산2동
2020,영업,중학교,창천중학교,서울특별시 마포구 노고산동 33-1,126.9392942,37.5549896,마포구,대흥동
2020,영업,중학교,성서중학교,서울특별시 마포구 성산동 588-9,126.90795390000001,37.562788,마포구,성산1동
2020,영업,중학교,신수중학교,서울특별시 마포구 신수동 371-1,126.9341324,37.545924400000004,마포구,신수동
2020,영업,중학교,아현중학교,서울특별시 마포구 아현동 267-1,126.9565001,37.5564008,마포구,아현동
2020,영업,중학교,중암중학교,서울특별시 마포구 중동 63,126.9035861,37.5724324,마포구,성산2동
2020,영업,중학교,성산중학교,서울특별시 마포구 합정동 365-1,126.91656409999999,37.5473153,마포구,합정동
2020,영업,중학교,상암중학교,서울특별시 마포구 상암동 1657,126.8875517,37.5790567,마포구,상암동
2020,영업,중학교,숭문중학교,서울특별시 마포구 대흥동 28-16,126.9457706,37.550889500000004,마포구,대흥동
2020,영업,중학교,광성중학교,서울특별시 마포구 신수동 91-20,126.9359678,37.548696899999996,마포구,신수동
2020,영업,중학교,경성중학교,서울특별시 마포구 연남동 369-1,126.9191674,37.5635098,마포구,연남동
2020,영업,중학교,홍익대학교사범대학부속여자중학교,서울특별시 마포구 성산동 산11-31,126.91320929999999,37.559645700000004,마포구,성산1동
2020,영업,중학교,동도중학교,서울특별시 마포구 염리동 150,126.94690530000001,37.5467021,마포구,염리동
2020,영업,중학교,구일중학교,서울특별시 구로구 구로동 685-161,126.8737683,37.4953003,구로구,구로1동
2020,영업,중학교,신도림중학교,서울특별시 구로구 신도림동 311-1,126.88480849999999,37.510740399999996,구로구,신도림동
2020,영업,중학교,경인중학교,서울특별시 구로구 개봉동 143-4,126.85367409999999,37.4984667,구로구,개봉1동
2020,영업,중학교,오남중학교,서울특별시 구로구 오류동 산39-40,126.83724690000001,37.487060049899995,구로구,오류2동
2020,영업,중학교,개봉중학교,서울특별시 구로구 개봉동 24-2,126.8423999828,37.5035302,구로구,개봉1동
2020,영업,중학교,개웅중학교,서울특별시 구로구 개봉동 273-15,126.8510722,37.4875252,구로구,개봉3동
2020,영업,중학교,고척중학교,서울특별시 구로구 고척동 76-2,126.8613436,37.4997409,구로구,고척1동
2020,영업,중학교,오류중학교,서울특별시 구로구 고척동 243,126.84620919999999,37.5078637,구로구,고척2동
2020,영업,중학교,구로중학교,서울특별시 구로구 구로동 90,126.8911022,37.4948598,구로구,구로4동
2020,영업,중학교,영림중학교,서울특별시 구로구 구로동 105-2,126.8906916,37.4972201,구로구,구로5동
2020,영업,중학교,영서중학교,서울특별시 구로구 구로동 145-20,126.89561540000001,37.489115500000004,구로구,구로3동
2020,영업,중학교,우신중학교,서울특별시 구로구 궁동 230,126.82635149999999,37.494901299999995,구로구,수궁동
2020,영업,중학교,시흥중학교,서울특별시 금천구 시흥동 산24-15,126.90508170000001,37.446296600000004,금천구,시흥3동
2020,영업,중학교,문성중학교,서울특별시 금천구 독산동 61,126.9084952,37.4754669,금천구,독산3동
2020,영업,중학교,세일중학교,서울특별시 금천구 독산동 147-2,126.89536869999999,37.474594599999996,금천구,독산1동
2020,영업,중학교,가산중학교,서울특별시 금천구 독산동 300-21,126.8942659,37.467818,금천구,독산1동
2020,영업,중학교,난곡중학교,서울특별시 금천구 독산동 906-41,126.9107939,37.4780455,관악구,미성동
2020,영업,중학교,안천중학교,서울특별시 금천구 독산동 1089,126.8875004,37.4595225,금천구,독산1동
2020,영업,중학교,문일중학교,서울특별시 금천구 시흥동 559-1,126.89851270000001,37.450331299999995,금천구,시흥1동
2020,영업,중학교,동일중학교,서울특별시 금천구 시흥동 산100-4,126.91688740000001,37.4516719,금천구,시흥2동
2020,영업,중학교,영원중학교,서울특별시 영등포구 영등포동 576-6,126.9136456,37.5149745,영등포구,영등포본동
2020,영업,중학교,당산중학교,서울특별시 영등포구 당산동 121,126.90761609999998,37.5320313,영등포구,당산2동
2020,영업,중학교,당산서중학교,서울특별시 영등포구 당산동5가 5,126.8988269,37.5324854,영등포구,당산2동
2020,영업,중학교,문래중학교,서울특별시 영등포구 문래동6가 44,126.88414209999999,37.520416499999996,영등포구,문래동
2020,영업,중학교,선유중학교,서울특별시 영등포구 양평동3가 82,126.89432930000001,37.5332851,영등포구,양평2동
2020,영업,중학교,영남중학교,서울특별시 영등포구 대림동 735,126.8958384,37.4978734,영등포구,대림3동
2020,영업,중학교,대림중학교,서울특별시 영등포구 대림동 959,126.90746599999999,37.4923185,영등포구,대림1동
2020,영업,중학교,양화중학교,서울특별시 영등포구 문래동3가 48,126.8959936,37.5196599,영등포구,문래동
2020,영업,중학교,대영중학교,서울특별시 영등포구 신길동 342-49,126.9052085,37.503438700000004,영등포구,신길5동
2020,영업,중학교,윤중중학교,서울특별시 영등포구 여의도동 38-2,126.92412490000001,37.518978499999996,영등포구,여의동
2020,영업,중학교,여의도중학교,서울특별시 영등포구 여의도동 40-1,126.93575359999998,37.5239806,영등포구,여의동
2020,영업,중학교,북서울중학교,서울특별시 도봉구 도봉동 585,127.0428337,37.681540999999996,도봉구,도봉1동
2020,영업,중학교,도봉중학교,서울특별시 도봉구 도봉동 622-40,127.04586979999999,37.6708831,도봉구,도봉2동
2020,영업,중학교,신방학중학교,서울특별시 도봉구 방학동 307-1,127.0289012,37.664142,도봉구,방학3동
2020,영업,중학교,방학중학교,서울특별시 도봉구 방학동 313,127.03086029999999,37.6654696,도봉구,방학2동
2020,영업,중학교,창동중학교,서울특별시 도봉구 방학동 722-27,127.0489978,37.6632307,도봉구,방학1동
2020,영업,중학교,백운중학교,서울특별시 도봉구 쌍문동 68-2,127.0359041,37.656406,도봉구,쌍문2동
2020,영업,중학교,신도봉중학교,서울특별시 도봉구 쌍문동 94-1,127.03320169999999,37.649595399999995,도봉구,쌍문3동
2020,영업,중학교,효문중학교,서울특별시 도봉구 쌍문동 468,127.01837739999999,37.652698,도봉구,쌍문1동
2020,영업,중학교,노곡중학교,서울특별시 도봉구 창동 32,127.053743,37.6488021,도봉구,창4동
2020,영업,중학교,창일중학교,서울특별시 도봉구 창동 369,127.0469125,37.6489889,도봉구,창1동
2020,영업,중학교,창북중학교,서울특별시 도봉구 창동 683-15,127.03883540000001,37.6491143,도봉구,창1동
2020,영업,중학교,정의여자중학교,서울특별시 도봉구 쌍문동 150-1,127.03242820000001,37.6533545,도봉구,쌍문4동
2020,영업,중학교,선덕중학교,서울특별시 도봉구 쌍문동 263,127.02687649999999,37.65634710000001,도봉구,쌍문4동
2020,영업,중학교,상원중학교,서울특별시 노원구 상계동 632,127.0595044,37.67176720000001,노원구,상계9동
2020,영업,중학교,상경중학교,서울특별시 노원구 상계동 653,127.0537063,37.6671498,노원구,상계8동
2020,영업,중학교,하계중학교,서울특별시 노원구 하계동 231-4,127.072333,37.6413681,노원구,하계1동
2020,영업,중학교,불암중학교,서울특별시 노원구 하계동 288-3,127.07345670000001,37.6457354,노원구,하계1동
2020,영업,중학교,공릉중학교,서울특별시 노원구 공릉동 250,127.0836011,37.6222273,노원구,공릉2동
2020,영업,중학교,태랑중학교,서울특별시 노원구 공릉동 117,127.091373,37.626982399999996,노원구,공릉2동
2020,영업,중학교,한천중학교,서울특별시 노원구 공릉동 481,127.0724683,37.631313,노원구,공릉2동
2020,영업,중학교,상계중학교,서울특별시 노원구 상계동 195-5,127.0689216,37.6526000062,노원구,상계2동
2020,영업,중학교,온곡중학교,서울특별시 노원구 상계동 687,127.0643322,37.6605817,노원구,상계10동
2020,영업,중학교,노원중학교,서울특별시 노원구 상계동 743,127.0596902,37.6493615,노원구,상계6.7동
2020,영업,중학교,노일중학교,서울특별시 노원구 상계동 1044,127.0538233,37.6722889,노원구,상계1동
2020,영업,중학교,수락중학교,서울특별시 노원구 상계동 1254,127.0548107,37.6831434,노원구,상계1동
2020,영업,중학교,녹천중학교,서울특별시 노원구 월계동 321-7,127.06173740000001,37.6310849,노원구,월계3동
2020,영업,중학교,월계중학교,서울특별시 노원구 월계동 602-1,127.0523209,37.6311327,노원구,월계2동
2020,영업,중학교,신창중학교,서울특별시 노원구 월계동 805-5,127.04747959999999,37.6285579,노원구,월계2동
2020,영업,중학교,상계제일중학교,서울특별시 노원구 중계동 132,127.0780777,37.661074299999996,노원구,중계4동
2020,영업,중학교,중계중학교,서울특별시 노원구 중계동 358-3,127.07524340000002,37.655637899999995,노원구,중계4동
2020,영업,중학교,을지중학교,서울특별시 노원구 중계동 360-19,127.07170659999998,37.6497873,노원구,중계1동
2020,영업,중학교,중원중학교,서울특별시 노원구 중계동 511-3,127.0680301,37.6442394,노원구,중계2.3동
2020,영업,중학교,중평중학교,서울특별시 노원구 하계동 271-2,127.0623933,37.636977,노원구,하계2동
2020,영업,중학교,신상중학교,서울특별시 노원구 상계동 754-4,127.06398929999999,37.651903600000004,노원구,상계6.7동
2020,영업,중학교,광운중학교,서울특별시 노원구 월계동 500,127.0565444,37.61924129999999,노원구,월계1동
2020,영업,중학교,염광중학교,서울특별시 노원구 월계동 820,127.0492435,37.630216499999996,노원구,월계2동
2020,영업,중학교,상명중학교,서울특별시 노원구 중계동 515,127.068044,37.649547999999996,노원구,중계2.3동
2020,영업,중학교,청원중학교,서울특별시 노원구 상계동 641,127.06253190000001,37.665253299999996,노원구,상계9동
2020,영업,중학교,재현중학교,서울특별시 노원구 중계동 129-2,127.080798,37.6612645,노원구,중계4동
2020,영업,중학교,서울대학교사범대학부설여자중학교,서울특별시 종로구 동숭동 199-51,127.0042973,37.577600200000006,종로구,이화동
2020,영업,중학교,청운중학교,서울특별시 종로구 청운동 89-142,126.97109590000001,37.589169899999995,종로구,청운효자동
2020,영업,중학교,대신중학교,서울특별시 종로구 행촌동 171-1,126.96125390000002,37.573109499999994,종로구,교남동
2020,영업,중학교,동성중학교,서울특별시 종로구 혜화동 90-7,127.0030976,37.584970299999995,종로구,혜화동
2020,영업,중학교,경신중학교,서울특별시 종로구 혜화동 5-119,126.99952900000001,37.5922035,종로구,혜화동
2020,영업,중학교,덕성여자중학교,서울특별시 종로구 송현동 34,126.98192350000001,37.57778629999999,종로구,삼청동
2020,영업,중학교,배화여자중학교,서울특별시 종로구 누상동 150,126.9668889,37.5784966,종로구,청운효자동
2020,영업,중학교,상명대학교사범대학부속여자중학교,서울특별시 종로구 홍지동 7-1,126.95515870000001,37.6041097,종로구,부암동
2020,영업,중학교,중앙중학교,서울특별시 종로구 계동 1-23,126.98747379999999,37.5837876,종로구,가회동
2020,영업,중학교,창덕여자중학교,서울특별시 중구 정동 27-3,126.9692123,37.566431099999996,중구,소공동
2020,영업,중학교,금호여자중학교,서울특별시 중구 신당동 36-235,127.0204625,37.5580396,중구,동화동
2020,영업,중학교,덕수중학교,서울특별시 중구 인현동2가 3,126.99699820000001,37.5655809,중구,광희동
2020,영업,중학교,장원중학교,서울특별시 중구 신당동 432-35,127.0060433,37.5539651,중구,다산동
2020,영업,중학교,한양중학교,서울특별시 중구 신당동 224-2,127.0114457,37.5658723,중구,신당동
2020,영업,중학교,대경중학교,서울특별시 중구 신당동 333-579,127.0175331,37.5566958,중구,청구동
2020,영업,중학교,장충중학교,서울특별시 중구 신당동 432-460,127.0064145,37.5535146,중구,다산동
2020,영업,중학교,용산중학교,서울특별시 용산구 용산동2가 1-1623,126.98097630000001,37.5460028,용산구,용산2가동
2020,영업,중학교,선린중학교,서울특별시 용산구 청파동3가 131-2,126.9664882,37.5429756,용산구,청파동
2020,영업,중학교,한강중학교,서울특별시 용산구 서빙고동 4-1,126.99279170000001,37.5236122,용산구,서빙고동
2020,영업,중학교,용강중학교,서울특별시 용산구 이촌동 301-78,126.9754842,37.5215772,용산구,이촌1동
2020,영업,중학교,오산중학교,서울특별시 용산구 보광동 168-4,127.0008688,37.523781799999995,용산구,보광동
2020,영업,중학교,배문중학교,서울특별시 용산구 서계동 259-3,126.96390490000002,37.549919700000004,용산구,청파동
2020,영업,중학교,신광여자중학교,서울특별시 용산구 청파동3가 100,126.9694483,37.542946,용산구,청파동
2020,영업,중학교,보성여자중학교,서울특별시 용산구 용산동2가 1-1123,126.98428510000001,37.54308020000001,용산구,용산2가동
2020,영업,중학교,성심여자중학교,서울특별시 용산구 원효로4가 1-1,126.9545942,37.53421029999999,용산구,원효로2동
2020,영업,중학교,방산중학교,서울특별시 송파구 방이동 220,127.1218761,37.5093713,송파구,방이1동
2020,영업,중학교,서울체육중학교,서울특별시 송파구 방이동 88-14,127.1298248,37.52233010000001,송파구,오륜동
2020,영업,중학교,오륜중학교,서울특별시 송파구 방이동 89-7,127.13892240000001,37.5163227,송파구,오륜동
