등 종류,관리번호,새주소,설치일자,GPS 경도,GPS 위도,데이터기준일자
가로등,한남로1-010,한남대로10길 36,2016-01-15,127.008889,37.532254,2020-04-10
가로등,임정길1-010,임정로 111,2016-01-18,126.963226,37.546255,2020-04-10
가로등,장충단길1-010,다산로 8-12,2016-01-15,127.002036,37.54804,2020-04-10
가로등,녹사평대로1-010,,2016-01-19,126.99388,37.522091,2020-04-10
가로등,우사단로1-010,우사단로 20,2016-01-19,126.995867,37.532457,2020-04-10
가로등,회나무길1-10,,2016-01-14,126.98994,37.539514,2020-04-10
가로등,만리시장길1-010,효창원로 249,2016-01-18,126.963494,37.549471,2020-04-10
가로등,한강진길1-010,독서당로 36,2016-01-19,127.007576,37.531579,2020-04-10
가로등,보광로1-010,,2016-01-19,126.994217,37.533824,2020-04-10
가로등,두텁바윗길1-011,,2016-01-18,126.980057,37.55172,2020-04-10
가로등,원효로1-011,원효로 245,2016-01-18,126.96816,37.53966,2020-04-10
가로등,소월길1-011,,2016-01-18,127.000582,37.542823,2020-04-10
가로등,후암동길1-011,두텁바위로 27,2016-01-18,126.975136,37.545404,2020-04-10
가로등,회나무길1-11,회나무로 32-3,2016-01-14,126.990222,37.539615,2020-04-10
가로등,우사단로1-011,우사단로 21-1,2016-01-19,126.996014,37.53225,2020-04-10
가로등,임정길1-011,청파로47길 100,2016-01-18,126.963138,37.546074,2020-04-10
가로등,한강진길1-011,독서당로 40-1,2016-01-19,127.007255,37.53192,2020-04-10
가로등,다산로1-011,다산로 8-12,2016-01-15,127.004005,37.547384,2020-04-10
가로등,남계천길1-011,대사관로34길 36,2016-01-19,127.005593,37.531693,2020-04-10
가로등,청파로1-11,,2016-01-14,126.969113,37.55218,2020-04-10
가로등,서빙고로01-011,보광로7길 17,2016-01-19,127.00069,37.522897,2020-04-10
가로등,효창원길1-011,청파로47길 58,2016-01-15,126.966505,37.54501,2020-04-10
가로등,이촌로1-11,이촌로87길 14,2016-01-15,126.978884,37.518457,2020-04-10
가로등,장충단길1-011,장충단로 60,2016-01-15,127.001821,37.548193,2020-04-10
가로등,대사관길1-011,,2016-01-19,127.004174,37.533478,2020-04-10
가로등,등기소주변길1-011,,2016-01-18,126.968707,37.535818,2020-04-10
가로등,장문로1-011,장문로 41,2016-01-19,126.994842,37.527572,2020-04-10
가로등,만리재로1-011,만리재로 164,2016-01-18,126.964791,37.553328,2020-04-10
가로등,녹사평대로1-011,서빙고로65길 42-7,2016-01-19,126.993863,37.522352,2020-04-10
가로등,대건로길1-011,이촌로34길 29,2016-01-15,126.959589,37.522498,2020-04-10
가로등,이태원로1-011,이태원로 280,2016-01-19,127.001603,37.53948,2020-04-10
가로등,백범로1-011,,2016-01-18,126.967842,37.53768,2020-04-10
가로등,만리시장길1-011,효창원로 253,2016-01-18,126.963515,37.549738,2020-04-10
가로등,한남로1-011,,2016-01-15,127.008725,37.53245,2020-04-10
가로등,보광로1-011,,2016-01-19,126.994198,37.534004,2020-04-10
가로등,한강로1-11,한강대로 32,2016-01-14,126.963429,37.524198,2020-04-10
가로등,용호로1-011,청파로 74,2016-01-18,126.958953,37.532932,2020-04-10
가로등,후암동길1-012,두텁바위로 27,2016-01-18,126.975414,37.545444,2020-04-10
가로등,원효로1-012,원효로 241-1,2016-01-18,126.967937,37.539477,2020-04-10
가로등,만리재로1-012,,2016-01-18,126.964979,37.553461,2020-04-10
가로등,등기소주변길1-012,백범로90길 32,2016-01-18,126.968826,37.535663,2020-04-10
가로등,두텁바윗길1-012,두텁바위로 151-1,2016-01-18,126.980309,37.551696,2020-04-10
가로등,장충단길1-012,,2016-01-15,127.001629,37.548328,2020-04-10
가로등,청파로1-12,청파로 361,2016-01-14,126.96924,37.551811,2020-04-10
가로등,한강진길1-012,,2016-01-19,127.00701,37.53224,2020-04-10
가로등,임정길1-012,청파로47길 100,2016-01-18,126.963081,37.545867,2020-04-10
가로등,남계천길1-012,대사관로34길 40,2016-01-19,127.005643,37.531457,2020-04-10
가로등,소월길1-012,,2016-01-18,127.000311,37.5426,2020-04-10
가로등,서빙고로01-012,보광로7길 17,2016-01-19,127.0005,37.522758,2020-04-10
가로등,이촌로1-12,이촌로87길 14,2016-01-15,126.978651,37.518531,2020-04-10
가로등,장문로1-012,장문로 43,2016-01-19,126.995098,37.527382,2020-04-10
가로등,회나무길1-12,회나무로 36,2016-01-14,126.99064,37.53967,2020-04-10
가로등,이태원로1-012,,2016-01-19,127.001589,37.539224,2020-04-10
가로등,대건로길1-012,이촌로34길 29,2016-01-15,126.959982,37.522476,2020-04-10
가로등,우사단로1-012,우사단로 17-2,2016-01-19,126.996185,37.532028,2020-04-10
가로등,백범로1-012,백범로 341,2016-01-18,126.967621,37.537756,2020-04-10
가로등,대사관길1-012,대사관로 59,2016-01-19,127.003895,37.533502,2020-04-10
가로등,다산로1-012,,2016-01-15,127.004358,37.547498,2020-04-10
가로등,한남로1-012,한남대로10길 52-8,2016-01-15,127.008598,37.532601,2020-04-10
가로등,만리시장길1-012,,2016-01-18,126.963539,37.55,2020-04-10
가로등,보광로1-012,,2016-01-19,126.994125,37.534205,2020-04-10
가로등,효창원길1-012,청파로47길 70,2016-01-15,126.966808,37.544961,2020-04-10
가로등,용호로1-012,,2016-01-18,126.959326,37.533004,2020-04-10
가로등,한강로1-12,한강대로 37,2016-01-14,126.963624,37.524399,2020-04-10
가로등,등기소주변길1-013,,2016-01-18,126.968933,37.53553,2020-04-10
가로등,후암동길1-013,두텁바위로 27,2016-01-18,126.975656,37.545473,2020-04-10
가로등,장충단길1-013,,2016-01-15,127.001482,37.548436,2020-04-10
가로등,한강진길1-013,대사관로34길 31-13,2016-01-19,127.006962,37.532433,2020-04-10
가로등,용호로1-013,청파로 74,2016-01-18,126.95962,37.533094,2020-04-10
가로등,이촌로1-13,이촌로87길 14,2016-01-15,126.978407,37.518608,2020-04-10
가로등,다산로1-013,,2016-01-15,127.004738,37.547555,2020-04-10
가로등,남계천길1-013,,2016-01-19,127.005829,37.531206,2020-04-10
가로등,회나무길1-13,회나무로 39,2016-01-14,126.990947,37.539653,2020-04-10
가로등,서빙고로01-013,,2016-01-19,127.00033,37.522654,2020-04-10
가로등,만리재로1-013,만리재로 170,2016-01-18,126.965186,37.553611,2020-04-10
가로등,대사관길1-013,대사관로 49,2016-01-19,127.003566,37.533535,2020-04-10
가로등,소월길1-013,,2016-01-18,127.000059,37.542364,2020-04-10
가로등,장문로1-013,,2016-01-19,126.995398,37.527168,2020-04-10
가로등,한남로1-013,,2016-01-15,127.008462,37.532741,2020-04-10
가로등,청파로1-13,청파로 357,2016-01-14,126.969266,37.551527,2020-04-10
가로등,한강로1-13,,2016-01-14,126.963742,37.524523,2020-04-10
가로등,이태원로1-013,이태원로 271,2016-01-19,127.001584,37.539019,2020-04-10
가로등,효창원길1-013,청파로47길 78,2016-01-15,126.967314,37.544875,2020-04-10
가로등,우사단로1-013,,2016-01-19,126.996325,37.531788,2020-04-10
가로등,원효로1-013,원효로 239,2016-01-18,126.967726,37.539296,2020-04-10
가로등,백범로1-013,,2016-01-18,126.967237,37.537872,2020-04-10
가로등,두텁바윗길1-013,,2016-01-18,126.980566,37.551683,2020-04-10
가로등,만리시장길1-013,효창원로 257-2,2016-01-18,126.963584,37.550244,2020-04-10
가로등,대건로길1-013,이촌로34길 29,2016-01-15,126.960551,37.522402,2020-04-10
가로등,임정길1-013,청파로47길 100,2016-01-18,126.96309,37.545662,2020-04-10
가로등,장문로1-014,장문로 47,2016-01-19,126.995669,37.526965,2020-04-10
가로등,대건로길1-014,이촌로34길 29,2016-01-15,126.961048,37.522326,2020-04-10
가로등,만리재로1-014,만리재로 172,2016-01-18,126.965467,37.553824,2020-04-10
가로등,한강로1-14,한강대로 40,2016-01-14,126.96385,37.52464,2020-04-10
가로등,다산로1-014,다산로 32,2016-01-15,127.005062,37.547577,2020-04-10
가로등,회나무길1-14,회나무로26길 12,2016-01-14,126.991232,37.539651,2020-04-10
가로등,한강진길1-014,한남대로 45,2016-01-19,127.00701,37.532647,2020-04-10
가로등,만리시장길1-014,효창원로 263,2016-01-18,126.963683,37.550644,2020-04-10
가로등,남계천길1-014,대사관로34길 50,2016-01-19,127.005994,37.530985,2020-04-10
가로등,효창원길1-014,청파로47길 82,2016-01-15,126.967713,37.544803,2020-04-10
가로등,서빙고로01-014,서빙고로91길 60,2016-01-19,127.000149,37.522542,2020-04-10
가로등,원효로1-014,원효로 235-1,2016-01-18,126.967472,37.539079,2020-04-10
가로등,대사관길1-014,대사관로 45-1,2016-01-19,127.003309,37.533555,2020-04-10
가로등,두텁바윗길1-014,두텁바위로 147,2016-01-18,126.980836,37.551653,2020-04-10
가로등,임정길1-014,청파로47길 100,2016-01-18,126.963209,37.545432,2020-04-10
가로등,장충단길1-014,장충단로 60,2016-01-15,127.001335,37.548553,2020-04-10
가로등,우사단로1-014,우사단로 16,2016-01-19,126.996449,37.531637,2020-04-10
가로등,청파로1-14,청파로 353,2016-01-14,126.969354,37.551162,2020-04-10
가로등,이태원로1-014,,2016-01-19,127.001572,37.538814,2020-04-10
가로등,등기소주변길1-014,백범로90길 26,2016-01-18,126.969151,37.535552,2020-04-10
가로등,용호로1-014,청파로 74,2016-01-18,126.959925,37.533158,2020-04-10
가로등,소월길1-014,소월로 322,2016-01-18,126.999776,37.542141,2020-04-10
가로등,후암동길1-014,두텁바위로 27,2016-01-18,126.975957,37.545514,2020-04-10
가로등,백범로1-014,백범로 342-1,2016-01-18,126.967046,37.537929,2020-04-10
가로등,한남로1-014,한남대로10길 58-2,2016-01-15,127.008372,37.532867,2020-04-10
가로등,후암동길1-015,,2016-01-18,126.976258,37.545557,2020-04-10
가로등,회나무길1-15,회나무로 43,2016-01-14,126.991522,37.539683,2020-04-10
가로등,서빙고로01-015,서빙고로91길 64-2,2016-01-19,126.999929,37.52242,2020-04-10
가로등,장충단길1-015,,2016-01-15,127.001188,37.548662,2020-04-10
가로등,남계천길1-015,대사관로34길 56,2016-01-19,127.006104,37.530763,2020-04-10
가로등,임정길1-015,,2016-01-18,126.963333,37.545259,2020-04-10
가로등,대사관길1-015,대사관로 45,2016-01-19,127.003042,37.533574,2020-04-10
가로등,만리재로1-015,,2016-01-18,126.965662,37.553943,2020-04-10
가로등,장문로1-015,장문로 52,2016-01-19,126.995918,37.526783,2020-04-10
가로등,Y백범로1-015,백범로 340,2016-01-18,126.966851,37.537988,2020-04-10
가로등,우사단로1-015,우사단로 11,2016-01-19,126.99656,37.531467,2020-04-10
가로등,대건로길1-015,이촌로 125,2016-01-15,126.961334,37.522157,2020-04-10
가로등,이태원로1-015,이태원로 271,2016-01-19,127.00155,37.538651,2020-04-10
가로등,등기소주변길1-15,,2016-01-18,126.969329,37.535706,2020-04-10
가로등,한강진길1-015,한남대로 45,2016-01-19,127.007048,37.53277,2020-04-10
가로등,다산로1-015,,2016-01-15,127.003061,37.547267,2020-04-10
가로등,한남로1-015,한남대로10길 60,2016-01-15,127.008236,37.533056,2020-04-10
가로등,청파로1-15,청파로 349,2016-01-14,126.969439,37.550831,2020-04-10
가로등,용호로1-015,청파로 83,2016-01-18,126.960254,37.533167,2020-04-10
가로등,만리시장길1-015,효창원로 265-4,2016-01-18,126.963634,37.55093,2020-04-10
가로등,효창원길1-015,청파로47길 88,2016-01-15,126.968078,37.544763,2020-04-10
가로등,소월길1-015,,2016-01-18,126.999524,37.541913,2020-04-10
가로등,원효로1-015,원효로 231-2,2016-01-18,126.967285,37.538921,2020-04-10
가로등,두텁바윗길1-015,,2016-01-18,126.981056,37.551645,2020-04-10
가로등,청파로1-16,청파로 349,2016-01-14,126.969504,37.550577,2020-04-10
가로등,후암동길1-016,,2016-01-18,126.976554,37.545593,2020-04-10
가로등,서빙고로01-016,서빙고로91길 70,2016-01-19,126.999638,37.522325,2020-04-10
가로등,다산로1-016,다산로 8-12,2016-01-15,127.003072,37.547078,2020-04-10
가로등,등기소주변길1-016,,2016-01-18,126.969502,37.535899,2020-04-10
가로등,만리재로1-016,만리재로 178,2016-01-18,126.965952,37.5541,2020-04-10
가로등,장충단길1-016,장충단로 60,2016-01-15,127.001018,37.548806,2020-04-10
가로등,소월길1-016,,2016-01-18,126.99925,37.541695,2020-04-10
가로등,Y한강진길1-016,,2016-01-19,127.00732,37.532993,2020-04-10
가로등,용호로1-016,청파로 83,2016-01-18,126.960548,37.533131,2020-04-10
가로등,대사관길1-016,대사관로 41,2016-01-19,127.002791,37.533597,2020-04-10
가로등,Y임정길1-016,효창원로 177-18,2016-01-18,126.963472,37.545047,2020-04-10
가로등,장문로1-016,장문로 53,2016-01-19,126.996147,37.526605,2020-04-10
가로등,원효로1-016,원효로 231-1,2016-01-18,126.967114,37.538783,2020-04-10
가로등,효창원길1-016,청파로47길 90,2016-01-15,126.968398,37.54479,2020-04-10
가로등,두텁바윗길1-016,두텁바위로 145-3,2016-01-18,126.981258,37.551615,2020-04-10
가로등,이태원로1-016,,2016-01-19,127.001504,37.538471,2020-04-10
가로등,우사단로1-016,우사단로 9-2,2016-01-19,126.996623,37.53132,2020-04-10
가로등,만리시장길1-016,효창원로 269,2016-01-18,126.963479,37.551059,2020-04-10
가로등,y대건로길1-016,이촌로 125,2016-01-15,126.961484,37.522346,2020-04-10
가로등,한남로1-016,,2016-01-15,127.008112,37.533245,2020-04-10
가로등,원효로1-017,원효로 229-1,2016-01-18,126.966956,37.538645,2020-04-10
가로등,y한남로1-017,한남대로 48,2016-01-15,127.008055,37.533398,2020-04-10
가로등,청파로1-17,,2016-01-14,126.969569,37.550291,2020-04-10
가로등,등기소주변길1-017,백범로90가길 36-1,2016-01-18,126.969612,37.536068,2020-04-10
가로등,장충단길1-017,장충단로 60,2016-01-15,127.000905,37.548887,2020-04-10
가로등,장문로1-017,장문로 58,2016-01-19,126.996413,37.526411,2020-04-10
가로등,y대건로길1-017,,2016-01-15,126.9602,37.52269,2020-04-10
가로등,Y임정길1-017,,2016-01-18,126.963611,37.544856,2020-04-10
가로등,용호로1-017,청파로 83,2016-01-18,126.960831,37.533104,2020-04-10
가로등,후암동길1-017,두텁바위로 27,2016-01-18,126.976857,37.545638,2020-04-10
가로등,다산로1-017,다산로 8-12,2016-01-15,127.002837,37.546981,2020-04-10
가로등,대사관길1-017,,2016-01-19,127.00239,37.533633,2020-04-10
가로등,두텁바윗길1-017,두텁바위로 139,2016-01-18,126.981423,37.551465,2020-04-10
가로등,소월길1-017,회나무로 91,2016-01-18,126.998967,37.541447,2020-04-10
가로등,효창원길1-017,청파로47길 100,2016-01-15,126.968678,37.544808,2020-04-10
가로등,우사단로1-017,우사단로 7,2016-01-19,126.996664,37.531088,2020-04-10
가로등,이태원로1-017,이태원로 261,2016-01-19,127.00138,37.538165,2020-04-10
가로등,만리시장길1-017,,2016-01-18,126.963239,37.55123,2020-04-10
가로등,다산로1-018,,2016-01-15,127.002786,37.547219,2020-04-10
가로등,등기소주변길1-018,백범로90가길 36-2,2016-01-18,126.969711,37.536235,2020-04-10
가로등,용호로1-018,청파로 91,2016-01-18,126.961102,37.533086,2020-04-10
가로등,원효로1-018,백범로 329,2016-01-18,126.96668,37.538419,2020-04-10
가로등,효창원길1-018,,2016-01-15,126.968952,37.544837,2020-04-10
가로등,우사단로1-018,우사단로 5,2016-01-19,126.996694,37.530852,2020-04-10
가로등,후암동길1-018,두텁바위로 43,2016-01-18,126.97721,37.545678,2020-04-10
가로등,소월길1-018,,2016-01-18,126.998698,37.541244,2020-04-10
가로등,장충단길1-018,,2016-01-15,127.000758,37.549013,2020-04-10
가로등,장문로1-018,,2016-01-19,126.996665,37.526231,2020-04-10
가로등,만리시장길1-018,,2016-01-18,126.96305,37.551409,2020-04-10
가로등,청파로1-18,청파로73길 2,2016-01-14,126.969615,37.550104,2020-04-10
가로등,이태원로1-018,이태원로 261,2016-01-19,127.001267,37.537976,2020-04-10
가로등,대사관길1-018,대사관로 37,2016-01-19,127.002069,37.533662,2020-04-10
가로등,대건로길1-018,이촌로34길 29,2016-01-15,126.960366,37.522837,2020-04-10
가로등,두텁바윗길1-018,두텁바위로 137,2016-01-18,126.981492,37.551272,2020-04-10
가로등,용호로1-019,,2016-01-18,126.961419,37.533041,2020-04-10
가로등,원효로1-019,,2016-01-18,126.966406,37.538214,2020-04-10
가로등,다산로1-019,한남대로 204,2016-01-15,127.002696,37.546796,2020-04-10
가로등,장충단길1-019,장충단로 60,2016-01-15,127.000565,37.549166,2020-04-10
가로등,등기소주변길1-019,백범로90다길 12,2016-01-18,126.969784,37.536357,2020-04-10
가로등,후암동길1-019,두텁바위로 45,2016-01-18,126.977582,37.545733,2020-04-10
가로등,y대건로길1-019,이촌로34길 29,2016-01-15,126.960494,37.523008,2020-04-10
가로등,대사관길1-019,대사관로 33,2016-01-19,127.001767,37.533688,2020-04-10
가로등,만리시장길1-019,효창원로 277,2016-01-18,126.963053,37.55167,2020-04-10
가로등,장문로1-019,장문로 64,2016-01-19,126.996886,37.526087,2020-04-10
가로등,두텁바윗길1-019,두텁바위로 135,2016-01-18,126.981508,37.551117,2020-04-10
가로등,이태원로1-019,이태원로 259-1,2016-01-19,127.001154,37.537786,2020-04-10
가로등,청파로1-19,청파로 339,2016-01-14,126.969694,37.549847,2020-04-10
가로등,우사단로1-019,우사단로 3,2016-01-19,126.996712,37.530619,2020-04-10
가로등,효창원길1-019,청파로47길 100,2016-01-15,126.96926,37.544858,2020-04-10
가로등,소월길1-019,소월로 316,2016-01-18,126.998404,37.54112,2020-04-10
가로등,청파로1-20,,2016-01-14,126.969737,37.549541,2020-04-10
가로등,등기소주변길1-020,백범로90다길 46-8,2016-01-18,126.96988,37.536481,2020-04-10
