연 번,건물유형,주  소,위   치,관리번호
2892,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-7-7
2893,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-8
2894,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-표찰무1
2895,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-표찰무2
2896,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-표찰무3
2897,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-1
2898,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-2
2899,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-3
2900,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-4
2901,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-5
2902,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-6
2903,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-7
2904,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-8
2905,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-9
2906,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-10
2907,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-1
2908,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-2
2909,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-3
2910,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-4
2911,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-5
2912,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-1
2913,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-2
2914,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-3
2915,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-4
2916,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-5
2917,가로등등주,홍은동 9-449,포방교,포방교 1-1
2918,가로등등주,홍은동 9-449,포방교,포방교 1-2
2919,가로등등주,홍은동 9-449,포방교,포방교 1-3
2920,가로등등주,홍은동 9-449,포방교,포방교 1-4
2921,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-1
2922,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-2
2923,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-3
2924,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-4
2925,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-5
2926,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-7
2927,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-8
2928,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-9
2929,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-10
2930,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-1
2931,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-2
2932,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-3
2933,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-4
2934,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-5
2935,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-6
2936,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-7
2937,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-8
2938,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-9
2939,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-11
2940,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-12
2941,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-13
2942,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-14
2943,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-15
2944,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-16
2945,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-17
2946,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-1
2947,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-2
2948,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-3
2949,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-4
2950,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-6
2951,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-7
2952,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-8
2953,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-1
2954,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-2
2955,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-3
2956,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-4
2957,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-5
2958,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-6
2959,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-7
2960,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-8
2961,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-9
2962,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-10
2963,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-1
2964,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-2
2965,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-3
2966,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-4
2967,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-5
2968,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-6
2969,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-7
