소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 금천구 독산로73길 13,서울특별시 금천구 독산4동 1024-9,다목적,5,2020-07-31
서울특별시 금천구 시흥대로130길 26,서울특별시 금천구 독산4동 198-2,다목적,5,2020-07-31
서울특별시 금천구 독산로35길 15,서울특별시 금천구 시흥1동 851-26,다목적,4,2020-07-31
서울특별시 금천구 시흥대로68길 90,서울특별시 금천구 시흥1동 855-18,다목적,3,2020-07-31
서울특별시 금천구 시흥대로71길 49,서울특별시 금천구 시흥1동 999-36,다목적,4,2020-07-31
서울특별시 금천구 시흥대로64길 13,서울특별시 금천구 시흥1동 882-41,다목적,6,2020-07-31
서울특별시 금천구 독산로45나길 7,서울특별시 금천구 시흥1동 861-58,다목적,5,2020-07-31
서울특별시 금천구 독산로35길 43,서울특별시 금천구 시흥1동 867-16,다목적,5,2020-07-31
서울특별시 금천구 탑골로 79,서울특별시 금천구 시흥2동 232,다목적,3,2020-07-31
서울특별시 금천구 탑골로 60,서울특별시 금천구 시흥2동 237-1,다목적,4,2020-07-31
서울특별시 금천구 금하로 816,서울특별시 금천구 시흥2동 1013,다목적,5,2020-07-31
서울특별시 금천구 시흥대로 126,서울특별시 금천구 시흥3동 937-13,다목적,1,2020-07-31
서울특별시 금천구 시흥대로2길 8-63,서울특별시 금천구 시흥3동 978-6,다목적,4,2020-07-31
서울특별시 금천구 시흥대로 53,서울특별시 금천구 시흥3동 982,다목적,3,2020-07-31
서울특별시 금천구 독산로28나길 13,서울특별시 금천구 시흥4동 815-28,다목적,4,2020-07-31
서울특별시 금천구 독산로50라길 18,서울특별시 금천구 시흥4동 3-91,다목적,5,2020-07-31
서울특별시 금천구 독산로50다길 9,서울특별시 금천구 시흥4동 3-69,다목적,4,2020-07-31
서울특별시 금천구 독산로28길 32,서울특별시 금천구 시흥4동 817-20,다목적,5,2020-07-31
서울특별시 금천구 금하로23라길 17,서울특별시 금천구 시흥5동 208-1,다목적,1,2020-07-31
서울특별시 금천구 독산로8길 13,서울특별시 금천구 시흥5동 919-43,다목적,5,2020-07-31
서울특별시 금천구 시흥대로40라길 15,서울특별시 금천구 시흥5동 933-51,다목적,5,2020-07-31
서울특별시 금천구 남부순환로108길 11-6,서울특별시 금천구 가산동 145-2,다목적,3,2020-07-31
서울특별시 금천구 시흥대로105길 29,서울특별시 금천구 독산1동 1009-100,다목적,3,2020-07-31
서울특별시 금천구 시흥대로100길 9,서울특별시 금천구 독산2동 1054-38,다목적,6,2020-07-31
서울특별시 금천구 독산로52길 8,서울특별시 금천구 독산2동 378-437,다목적,6,2020-07-31
서울특별시 금천구 독산로64다길 20,서울특별시 금천구 독산2동 1039-2,다목적,6,2020-07-31
서울특별시 금천구 문성로5길 44,서울특별시 금천구 독산3동 880-1,다목적,5,2020-07-31
서울특별시 금천구 남부순환로132길 13,서울특별시 금천구 독산3동 47-35,다목적,7,2020-07-31
서울특별시 금천구 시흥대로47길 28-6,서울특별시 금천구 시흥1동 990-45,다목적,5,2020-07-31
서울특별시 금천구 독산로28길 38,서울특별시 금천구 시흥4동 817-24,다목적,5,2020-07-31
서울특별시 금천구 독산로36길 24,서울특별시 금천구 시흥4동 812-40,다목적,6,2020-07-31
서울특별시 금천구 벚꽃로 342,서울특별시 금천구 가산동 5-33,다목적,5,2020-07-31
서울특별시 금천구 벚꽃로46가길 9,서울특별시 금천구 가산동 34-71,다목적,3,2020-07-31
서울특별시 금천구 벚꽃로46나길 12,서울특별시 금천구 가산동 34-10,다목적,3,2020-07-31
서울특별시 금천구 벚꽃로42길 28,서울특별시 금천구 가산동 41-4,다목적,3,2020-07-31
서울특별시 금천구 벚꽃로40길 14,서울특별시 금천구 가산동 42-27,다목적,1,2020-07-31
서울특별시 금천구 벚꽃로46길 1,서울특별시 금천구 가산동 36-6,다목적,5,2020-07-31
서울특별시 금천구 두산로3가길 12,서울특별시 금천구 가산동 237-67,다목적,5,2020-07-31
서울특별시 금천구 가산로3길 92,서울특별시 금천구 가산동 237-42,다목적,6,2020-07-31
서울특별시 금천구 시흥대로103길 17,서울특별시 금천구 독산1동 1009-60,다목적,5,2020-07-31
서울특별시 금천구 시흥대로103길 30-16,서울특별시 금천구 독산1동 1009-44,다목적,4,2020-07-31
서울특별시 금천구 독산로58나길 35,서울특별시 금천구 독산2동 378-347,다목적,6,2020-07-31
서울특별시 금천구 독산로58나길 5,서울특별시 금천구 독산2동 378-208,다목적,6,2020-07-31
서울특별시 금천구 독산로58가길 20,서울특별시 금천구 독산2동 378-309,다목적,5,2020-07-31
서울특별시 금천구 독산로11길 14,서울특별시 금천구 시흥1동 894-24,다목적,6,2020-07-31
서울특별시 금천구 금하로14길 45,서울특별시 금천구 시흥1동 897-21,다목적,6,2020-07-31
서울특별시 금천구 시흥대로56길 21,서울특별시 금천구 시흥1동 887-5,다목적,6,2020-07-31
서울특별시 금천구 탑골로8길 19,서울특별시 금천구 시흥2동 239-15,다목적,5,2020-07-31
서울특별시 금천구 탑골로4길 48,서울특별시 금천구 시흥2동 243-30,다목적,4,2020-07-31
서울특별시 금천구 독산로64라길 4,서울특별시 금천구 독산2동 377-24,다목적,3,2020-07-31
서울특별시 금천구 독산로70길 33,서울특별시 금천구 독산4동 1022-60,다목적,5,2020-07-31
서울특별시 금천구 독산로72길 83,서울특별시 금천구 독산4동 183-4,다목적,6,2020-07-31
서울특별시 금천구 가산디지털2로 169-41,서울특별시 금천구 가산동 535-156,다목적,4,2020-07-31
서울특별시 금천구 가산디지털2로 142-21,서울특별시 금천구 가산동 458-1,다목적,3,2020-07-31
서울특별시 금천구 벚꽃로73,서울특별시 금천구 독산1동 707-3,다목적,4,2020-07-31
서울특별시 금천구 두산로75,서울특별시 금천구 독산1동 289-1,다목적,6,2020-07-31
서울특별시 금천구 범안로17길 41,서울특별시 금천구 독산1동 1136,다목적,5,2020-07-31
서울특별시 금천구 독산로64길 20,서울특별시 금천구 독산2동 378-233,다목적,5,2020-07-31
서울특별시 금천구 시흥대로104길 29-9,서울특별시 금천구 독산2동 1033-43,다목적,4,2020-07-31
서울특별시 금천구 독산로56길 25,서울특별시 금천구 독산2동 378-434,다목적,4,2020-07-31
서울특별시 금천구 독산로56길 5,서울특별시 금천구 독산2동 378-442,다목적,2,2020-07-31
서울특별시 금천구 독산로49길 5,서울특별시 금천구 독산2동 1045-22,다목적,5,2020-07-31
서울특별시 금천구 독산로92길 42,서울특별시 금천구 독산3동 992-7,다목적,5,2020-07-31
서울특별시 금천구 독산로108길 14,서울특별시 금천구 독산3동 878-1,다목적,5,2020-07-31
서울특별시 금천구 독산로87길 24,서울특별시 금천구 독산3동 990-7,다목적,5,2020-07-31
서울특별시 금천구 남부순환로120길 17-9,서울특별시 금천구 독산3동 958-16,다목적,1,2020-07-31
서울특별시 금천구 시흥대로112길 20,서울특별시 금천구 독산4동 1028-7,다목적,5,2020-07-31
서울특별시 금천구 독산로77길 11,서울특별시 금천구 독산4동 197-32,다목적,4,2020-07-31
서울특별시 금천구 독산로70길 91,서울특별시 금천구 독산4동 937-3,다목적,6,2020-07-31
서울특별시 금천구 시흥대로51길 87,서울특별시 금천구 시흥1동 557-4,다목적,4,2020-07-31
서울특별시 금천구 독산로 79,서울특별시 금천구 시흥1동 841-14,다목적,4,2020-07-31
서울특별시 금천구 시흥대로56길 8,서울특별시 금천구 시흥1동 890-2,다목적,4,2020-07-31
서울특별시 금천구 금하로5길 4,서울특별시 금천구 시흥1동 122-8,다목적,5,2020-07-31
서울특별시 금천구 탑골로 84,서울특별시 금천구 시흥2동 1006,다목적,3,2020-07-31
서울특별시 금천구 시흥대로38길 18-2,서울특별시 금천구 시흥3동 938-30,다목적,1,2020-07-31
서울특별시 금천구 독산로44길 51,서울특별시 금천구 시흥4동 793-6,다목적,4,2020-07-31
