소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 노원구 동일로237길 59 가마봉고깃집,서울특별시 노원구 상계1동 1054-5 사거리 (가마봉 고깃집),생활방범,1,2010-02
서울특별시 노원구 한글비석로489 마들지구대,서울특별시 노원구 상계9동 681 주공8단지 사거리 (주공아파트 812동 사거리),생활방범,1,2010-02
서울특별시 노원구 동일로228길 66 삼락교회,서울특별시 노원구 상계9동 635 주공14단지 사거리 (늘푸른 2길),생활방범,1,2010-02
서울특별시 노원구 한글비석로52길 59 온곡초교삼거리,"서울특별시 노원구 상계9동 638번지 삼거리 (온곡초등학교, 온곡 2길)",생활방범,1,2010-02
서울특별시 노원구 상계로23길 65 성원아파트인근,서울특별시 노원구 상계2동 407-39 삼거리 (성원아파트),생활방범,1,2010-02
서울특별시 노원구 상계로9가길 23 똘똘이문구,서울특별시 노원구 상계2동 389-50 삼거리 (똘똘이 문구),생활방범,1,2010-02
서울특별시 노원구 상계로10길 23 원터경로당,서울특별시 노원구 상계2동 322-56 원터경로당 주변,생활방범,1,2010-02
서울특별시 노원구 동일로 1345 농협,"서울특별시 노원구 상계6,7동 763-6 사거리 (농협 옆)",생활방범,1,2010-02
서울특별시 노원구 동일로 1373 우리은행,"서울특별시 노원구 상계6,7동 746-2 사거리 (우리은행 앞 )",생활방범,1,2010-02
서울특별시 노원구 공릉로 58바길 32 나눔아트센터,서울특별시 노원구 하계1동 65-9 나눔아트센터 앞,생활방범,3,2012-01
서울특별시 노원구 상계로37라길45,"서울특별시 노원구 상계3,4동 111-607",생활방범,1,2012-01
서울특별시 노원구 월계로 44가길 28 도원그린힐,서울특별시 노원구 월계1동 534-69 도원그린힐 앞,생활방범,3,2012-01
서울특별시 노원구 동일로 187길 12-3 애플부동산,서울특별시 노원구 공릉1동 400-31 앞 사거리,생활방범,3,2012-01
서울특별시 노원구 상계로 24길 26 대동아파트인근,서울특별시 노원구 상계2동 387-104 대동아파트 입구인근,생활방범,3,2012-01
서울특별시 노원구 한글비석로 15길 105 양지대림2차 입구,서울특별시 노원구 중계1동 426-8 양지대림2차아파트 입구 사거리,생활방범,3,2012-01
서울특별시 노원구 덕릉로 124길 45-13 갈월어린이공원,"서울특별시 노원구 상계3,4동 68-12 갈월어린이공원앞",생활방범,3,2012-01
서울특별시 노원구 한글비석로 24길 35 상계벽산 후문,서울특별시 노원구 상계5동 169-308 상계벽산아파트 후문,생활방범,3,2012-01
서울특별시 노원구 동일로 221길 22 대림아파트방향,서울특별시 노원구 상계10동 695 용화지하차도 (대림아파트방향_고정형),생활방범,2,2012-01
서울특별시 노원구 동일로 239길 33 평화장로교회앞,서울특별시 노원구 상계1동 1048-14 평화장로교회앞 사거리,생활방범,3,2012-01
서울특별시 노원구 광운로19가길 64 휴앤미빌,서울특별시 노원구 월계1동 376-23,생활방범,1,2013-07
서울특별시 노원구 화랑로45길 42-18 건양아파트뒷길,"서울특별시 노원구 월계1동 938 건양, 풍림아파트 뒷길 공원내 CCTV",생활방범,1,2013-07
서울특별시 노원구 광운로1길 16-5 광운공고주변,서울특별시 노원구 월계1동 496-10 광운공고주변,생활방범,1,2013-07
서울특별시 노원구 월계로14나길 59 월계산장위,서울특별시 노원구 월계1동 534-19,생활방범,1,2013-07
서울특별시 노원구 초안산로2길 74 인덕공고입구,서울특별시 노원구 월계2동 645-3,생활방범,1,2013-07
서울특별시 노원구 월계로348 월계지하차도위,서울특별시 노원구 월계2동 285,생활방범,1,2013-07
서울특별시 노원구 공릉로42길 83 조은부동산,서울특별시 노원구 공릉2동 230-16,생활방범,1,2009-06
서울특별시 노원구 한글비석로20길 23 필부동산앞,서울특별시 노원구 중계4동 142-45 필부동산앞,생활방범,1,2009-06
서울특별시 노원구 덕릉로77길 8 태남유통,서울특별시 노원구 중계4동 431-1 해남유통,생활방범,1,2009-06
서울특별시 노원구 상계로 117 세계로약국,서울특별시 노원구 상계2동 386-4 고향삼계탕,생활방범,1,2009-06
서울특별시 노원구 한글비석로44길 31 그린마트,서울특별시 노원구 상계5동 143-26 그린마트,생활방범,1,2009-06
서울특별시 노원구 동일로245길143 수락고후문,서울특별시 노원구 상계1동 1254-1 수락고등학교 후문,생활방범,1,2009-06
서울특별시 노원구 공릉로58마길 45-8 유성빌라앞,서울특별시 노원구 하계1동 67-17 유성빌라 앞사거리,생활방범,1,2010-02
서울특별시 노원구 공릉로55길 138 토목과창고,서울특별시 노원구 하계2동 272-3 토목과창고,생활방범,1,2010-02
서울특별시 노원구 공릉로58가길 19 카센터주변,서울특별시 노원구 하계1동 179-27 앞 사거리,생활방범,1,2010-02
서울특별시 노원구 중계로36 불암산체육공원입구,서울특별시 노원구 공릉2동 산2-4 불암산체육공원 .공릉동 141,생활방범,1,2010-02
서울특별시 노원구 석계로3길 41 동신아파트입구,서울특별시 노원구 월계1동 485-15 삼거리(다보약국),생활방범,1,2010-02
서울특별시 노원구 광운로2가길 12 서울우유대리점,서울특별시 노원구 월계1동 475-28 사거리(종로가운),생활방범,1,2010-02
서울특별시 노원구 광운로17길 19 월계로즈빌,서울특별시 노원구 월계1동 387-6 삼거리(월계로즈빌),생활방범,1,2010-02
서울특별시 노원구 공릉로55길25 한천중후문길,서울특별시 노원구 공릉2동 481 한천중후문길 (공릉로55길25),생활방범,1,2010-02
서울특별시 노원구 덕릉로129길 69,서울특별시 노원구 상계동 산152-1,생활방범,1,2010-02
서울특별시 노원구 덕릉로60길 298 신창중후문,서울특별시 노원구 월계2동 805-5 신창중학교 후문 삼거리,생활방범,1,2010-02
서울특별시 노원구 동일로198가길 149 지하차도 옆,서울특별시 노원구 공릉1동 707-1,생활방범,1,2010-02
서울특별시 노원구 동일로182길 56 주택가삼거리,서울특별시 노원구 공릉1동 561-30 앞삼거리,생활방범,1,2010-02
서울특별시 노원구 공릉로37길 28 구)경춘선변,서울특별시 노원구 공릉2동 350-102 삼거리 (경춘선변 육교),생활방범,1,2010-02
서울특별시 노원구 동일로237길92 상일육교,서울특별시 노원구 상계1동 1086-9 상일육교 앞,생활방범,1,2005-01
서울특별시 노원구 동일로186길 3 공릉1주민센터주변,"서울특별시 노원구 공릉1동 513-3, 54사이 삼거리 썬양복점",생활방범,1,2010-02
서울특별시 노원구 화랑로51길 81 공릉아파트입구,서울특별시 노원구 공릉2동 110번지 공릉아파트 진입로,생활방범,1,2010-02
서울특별시 노원구 동일로184길 12 현대부동산,서울특별시 노원구 공릉1동 517-23(고객할인마트 삼거리),생활방범,1,2010-02
서울특별시 노원구 노원로1길 110 옹달샘공원,서울특별시 노원구 공릉2동 270-4 삼거리 (옹달샘 어린이 공원),생활방범,1,2010-02
서울특별시 노원구 상계로37라길 22 희망어린이공원,"서울특별시 노원구 상계3,4동 111-201  희망어린이공원",생활방범,1,2010-02
서울특별시 노원구 상계로33길 47 협동마을2길,"서울특별시 노원구 상계3,4동 111-132(합동마을 2길)",생활방범,1,2010-02
서울특별시 노원구 동일로173가길 86 새나라공원,서울특별시 노원구 공릉1동  569-21 새나리공원앞,생활방범,1,2010-02
서울특별시 노원구 중계로16길 44 영신여고인근,서울특별시 노원구 중계본동 107-13 영신여고인근,생활방범,1,2010-02
서울특별시 노원구 중계로6길 1 목양교회,서울특별시 노원구 중계본동 27-75 광석길 도로 (목양교회),생활방범,1,2010-02
"서울특별시 노원구 덕릉로 864 상계3,4동주민센터앞","서울특별시 노원구 상계3,4동 44-2 삼거리 (상계 3ㆍ4동 주민자치센터)",생활방범,1,2010-02
서울특별시 노원구 상계로27길 26 중앙시장 농협앞,서울특별시 노원구 상계5동 389-638 중앙시장앞 삼거리(농협앞),생활방범,1,2006-05
서울특별시 노원구 노원로30길 32 상계제일교회,서울특별시 노원구 상계2동 320-87 상계제일교회 (꽃동산교회),생활방범,1,2006-05
서울특별시 노원구 상계로 81 노원역10번출구,서울특별시 노원구 상계2동 338-1 동양메이저 입구 (노원10출구),생활방범,1,2006-05
서울특별시 노원구 노원로 461 노원스마트요양원,서울특별시 노원구 상계2동 366-4 뉴스터디학원 옆(한우리뷔페),생활방범,1,2006-05
서울특별시 노원구 노해로85길 10-17 와우쇼핑몰뒷길,"서울특별시 노원구 상계2동 330-33 와우쇼핑몰 뒷길 (sk에너지,상계주유소)",생활방범,1,2007-06
서울특별시 노원구 덕릉로124길28-2 덕우빌라주변,"서울특별시 노원구 상계3,4동 72-74 덕우빌라 주변",생활방범,1,2006-05
서울특별시 노원구 한글비석로24바길 54 다정어린이집앞,"서울특별시 노원구 상계3,4동 138-154 다정어린이집 앞",생활방범,1,2006-05
서울특별시 노원구 한글비석로24바길 27 공영주차장앞,"서울특별시 노원구 상계3,4동 138-43 공영주차장 (갈릴리교회)",생활방범,1,2007-06
서울특별시 노원구 덕릉로130길 12 상계2동어린이집인근,"서울특별시 노원구 상계3,4동 71-53 삼거리 부근",생활방범,1,2006-05
서울특별시 노원구 덕릉로126나길 24 희망촌입구,"서울특별시 노원구 상계3,4동 71-181 희망촌 입구",생활방범,1,2006-05
서울특별시 노원구 상계로269 당고개공원내,"서울특별시 노원구 상계3,4동 21-3 당고개공원 내",생활방범,1,2005-01
서울특별시 노원구 한글비석로24길 7 새마을금고앞,서울특별시 노원구 상계5동 169-181 새마을금고 앞,생활방범,1,2007-06
서울특별시 노원구 동일로218가길 17 우리은행뒷,"서울특별시 노원구 상계6,7동 727 우리은행 뒷골목 (근호빌딩)",생활방범,1,2006-05
서울특별시 노원구 노해로502 노원kt앞,"서울특별시 노원구 상계6,7동 725-4 노원전화국 앞",생활방범,1,2007-06
서울특별시 노원구 동일로228길 23 상원중학교입구,서울특별시 노원구 상계9동 631-1 주공14단지 입구 (상원중),생활방범,1,2006-05
서울특별시 노원구 공릉로58나길 9 주택가,서울특별시 노원구 하계1동 167-44 (다세대 주택가),생활방범,1,2008-11
서울특별시 노원구 동일로178길 29-4 필부동산,서울특별시 노원구 공릉1동 585-21 (주택가),생활방범,1,2008-11
서울특별시 노원구 덕릉로115나길 25 복지회관사거리,"서울특별시 노원구 상계3,4동 101-135 (복지회관 사거리)",생활방범,1,2008-11
