,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도
9608,경기고등학교,1900-10-01,서울특별시 강남구 삼성동 74-4,서울특별시 강남구 영동대로 643,37.517565999999995,127.0560739
9609,경기여자고등학교,1908-04-01,서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,37.4869162,127.06545390000001
9610,개포고등학교,1987-03-01,서울특별시 강남구 개포동 173,서울특별시 강남구 개포로 402,37.484952899999996,127.0594054
9611,압구정고등학교,1987-05-06,서울특별시 강남구 압구정동 470,서울특별시 강남구 압구정로39길 20,37.531133000000004,127.0327101
9612,청담고등학교,1990-03-03,서울특별시 강남구 압구정동 526,서울특별시 강남구 압구정로 419,37.528001200000006,127.04370060000001
9613,영동고등학교,1973-06-03,서울특별시 강남구 청담동 23-4,서울특별시 강남구 선릉로 742,37.5213878,127.04373740000001
9614,중산고등학교,1994-03-01,서울특별시 강남구 일원동 714,서울특별시 강남구 일원로14길 22,37.4857421,127.0814271
9615,단국대학교사범대학부속고등학교,1983-12-26,서울특별시 강남구 대치동 1013-3,서울특별시 강남구 도곡로64길 21,37.4955055,127.0567133
9616,숙명여자고등학교,1906-05-22,서울특별시 강남구 도곡동 91,서울특별시 강남구 남부순환로 2807,37.4914745,127.0526124
9617,은광여자고등학교,1946-10-15,서울특별시 강남구 도곡동 938-10,서울특별시 강남구 남부순환로359길 36,37.488377899999996,127.03523329999999
9618,진선여자고등학교,1976-12-28,서울특별시 강남구 역삼동 713,서울특별시 강남구 선릉로85길 27,37.5023028,127.04828619999999
9619,서울세종고등학교,1958-12-28,서울특별시 강남구 수서동 711,서울특별시 강남구 광평로51길 36,37.4903891,127.10279879999999
9620,중앙대학교사범대학부속고등학교,1934-04-15,서울특별시 강남구 도곡동 산21,서울특별시 강남구 선릉로 207,37.49190720000001,127.05211059999999
9621,잠일고등학교,2012-05-06,서울특별시 송파구 잠실동 19-2,서울특별시 송파구 백제고분로 21,37.5145195,127.0825533
9622,잠실고등학교,1983-04-04,서울특별시 송파구 신천동 17-1,서울특별시 송파구 올림픽로33길 71,37.5229301,127.1065132
9623,창덕여자고등학교,1941-04-02,서울특별시 송파구 방이동 89-6,서울특별시 송파구 양재대로 1240,37.516241799999996,127.1402751
9624,방산고등학교,2003-10-01,서울특별시 송파구 방이동 220-5,서울특별시 송파구 오금로27길 18,37.5083132,127.1204675
9625,문정고등학교,2008-03-01,서울특별시 송파구 문정동 90,서울특별시 송파구 송이로34길 62,37.4851797,127.1266941
9626,가락고등학교,1989-03-01,서울특별시 송파구 송파동 172,서울특별시 송파구 송이로 42,37.5010768,127.11642520000001
9627,오금고등학교,1987-12-15,서울특별시 송파구 오금동 34-3,서울특별시 송파구 중대로 247,37.5045308,127.1289706
9628,잠신고등학교,1988-12-23,서울특별시 송파구 잠실동 22-2,서울특별시 송파구 잠실로 24,37.5147027,127.0882815
9629,문현고등학교,2010-03-01,서울특별시 송파구 장지동 838,서울특별시 송파구 충민로 115,37.481313899999996,127.12876340000001
9630,보성고등학교,1906-09-05,서울특별시 송파구 방이동 89-22,서울특별시 송파구 양재대로 1278,37.520089,127.1357303
9631,배명고등학교,1934-10-07,서울특별시 송파구 삼전동 172-1,서울특별시 송파구 삼학사로 11,37.4976895,127.0958111
9632,잠실여자고등학교,1983-05-13,서울특별시 송파구 송파동 99-2,서울특별시 송파구 송파대로38길 8,37.5019724,127.11452659999998
9633,정신여자고등학교,1887-10-20,서울특별시 송파구 잠실동 50-4,서울특별시 송파구 올림픽로4길 16,37.5094544,127.07384779999998
9634,영파여자고등학교,1972-12-29,서울특별시 송파구 풍납동 501,서울특별시 송파구 올림픽로 565,37.5327347,127.1197418
9635,영동일고등학교,1978-03-06,서울특별시 송파구 잠실동 35-1,서울특별시 송파구 석촌호수로 93,37.510034499999996,127.08986850000001
9636,명일여자고등학교,1985-05-08,서울특별시 강동구 명일동 40,서울특별시 강동구 명일로 350,37.5497764,127.14958119999999
9637,둔촌고등학교,1997-03-01,서울특별시 강동구 둔촌동 79-3,서울특별시 강동구 명일로 140,37.531432,127.1438107
9638,강일고등학교,2010-01-17,서울특별시 강동구 강일동 685-1,서울특별시 강동구 아리수로98길 40,37.5638287,127.1779057
9639,선사고등학교,2011-03-01,서울특별시 강동구 암사동 448,서울특별시 강동구 고덕로25길 17,37.55631629999999,127.13579979999999
9640,동북고등학교,1953-06-04,서울특별시 강동구 둔촌동 180-2,서울특별시 강동구 강동대로 305,37.5197185,127.1412227
9641,상일여자고등학교,1979-10-06,서울특별시 강동구 상일동 189,서울특별시 강동구 천호대로219길 61,37.5479537,127.1702183
9642,광문고등학교,1985-03-01,서울특별시 강동구 고덕동 295,서울특별시 강동구 동남로 968,37.5604614,127.1585483
9643,강동고등학교,1985-09-08,서울특별시 강동구 상일동 267,서울특별시 강동구 구천면로 572,37.54991679999999,127.16066709999998
9644,한영고등학교,1933-04-18,서울특별시 강동구 상일동 166,서울특별시 강동구 동남로 832,37.5491315,127.15777299999999
10940,동성고등학교,1938-12-08,서울특별시 종로구 혜화동 90-7,서울특별시 종로구 대학로 156,37.584970299999995,127.00306189999999
10941,중앙고등학교,1908-06-20,서울특별시 종로구 계동 1,서울특별시 종로구 창덕궁길 164,37.5837876,126.98747379999999
10942,성동고등학교,1949-08-24,서울특별시 중구 신당동 161,서울특별시 중구 퇴계로90길 17,37.564116399999996,127.02238829999999
10943,이화여자고등학교,1886-05-31,서울특별시 중구 순화동 1-1,서울특별시 중구 통일로4길 30,37.5655771,126.9696428
10944,중경고등학교,1982-03-01,서울특별시 용산구 이촌동 300-302,서울특별시 용산구 이촌로84길 34,37.5176813,126.9756393
10945,경일고등학교,2004-03-01,서울특별시 성동구 성수동1가 22-27,서울특별시 성동구 성수일로 27,37.543828399999995,127.04786940000001
10946,한양대학교사범대학부속고등학교,1960-05-15,서울특별시 성동구 사근동 223,서울특별시 성동구 마조로 42,37.5619189,127.042326
10947,광양고등학교,1988-04-20,서울특별시 광진구 자양동 668,서울특별시 광진구 자양로3가길 31,37.5293805,127.08518079999999
10948,청량고등학교,1982-04-02,서울특별시 동대문구 청량리동 7,서울특별시 동대문구 왕산로 303,37.5888875,127.0513131
10949,경희고등학교,1960-04-15,서울특별시 동대문구 이문동 1-3,서울특별시 동대문구 경희대로 26,37.5939495,127.0548902
10950,대광고등학교,1949-10-25,서울특별시 동대문구 신설동 53-3,서울특별시 동대문구 안암로 6,37.5784086,127.0243533
10951,면목고등학교,1982-11-30,서울특별시 중랑구 면목동 77,서울특별시 중랑구 용마산로72길 36-14,37.5846636,127.097272
10952,원묵고등학교,2007-05-31,서울특별시 중랑구 묵동 23,서울특별시 중랑구 숙선옹주로 82,37.615230700000005,127.0855097
10953,경동고등학교,1940-04-16,서울특별시 성북구 삼선동3가 43-1,서울특별시 성북구 보문로29길 49,37.5866019,127.01603200000001
10954,용문고등학교,1946-10-12,서울특별시 성북구 안암동2가 96-1,서울특별시 성북구 고려대로17가길 46,37.5886907,127.0246601
10955,미양고등학교,2009-06-10,서울특별시 강북구 미아동 837-734,서울특별시 강북구 인수봉로 39,37.6236655,127.0121354
10956,신일고등학교,1966-10-13,서울특별시 강북구 미아동 193-1,서울특별시 강북구 솔매로49길 20,37.6279658,127.0284024
10957,도봉고등학교,2004-03-01,서울특별시 도봉구 도봉동 556,서울특별시 도봉구 도봉산길 27,37.686756,127.04257820000001
10958,선덕고등학교,1983-03-05,서울특별시 도봉구 쌍문동 263,서울특별시 도봉구 시루봉로 53,37.656347100000005,127.02687649999999
10959,수락고등학교,2002-04-26,서울특별시 노원구 상계동 1253,서울특별시 노원구 동일로245길 143,37.682931700000005,127.0535726
10960,대성고등학교,1972-01-22,서울특별시 은평구 갈현동 267-17,서울특별시 은평구 갈현로29길 51-24,37.623161200000006,126.9093611
10961,하나고등학교,2010-03-02,서울특별시 은평구 진관동 134-2,서울특별시 은평구 연서로 535,37.6416365,126.93693049999999
10962,이화여자대학교사범대학부속이화금란고등학교,1958-04-01,서울특별시 서대문구 대신동 47,서울특별시 서대문구 성산로 560,37.5663658,126.94766100000001
10963,서울여자고등학교,1958-04-15,서울특별시 마포구 염리동 128-2,서울특별시 마포구 백범로25길 34,37.547780700000004,126.9490682
10964,상암고등학교,2007-05-10,서울특별시 마포구 상암동 1659,서울특별시 마포구 월드컵북로 445,37.581383200000005,126.8833956
10965,숭문고등학교,1946-08-28,서울특별시 마포구 대흥동 28-14,서울특별시 마포구 숭문길 99,37.55087279999999,126.94575959999999
10966,양정고등학교,1905-05-12,서울특별시 양천구 목동 911-2,서울특별시 양천구 안양천로 1039,37.5333429,126.8866926
10967,한가람고등학교,1997-10-08,서울특별시 양천구 목동 909-12,서울특별시 양천구 목동서로 15,37.5374633,126.8840071
10968,등촌고등학교,2004-03-01,서울특별시 강서구 등촌동 691-2,서울특별시 강서구 공항대로39길 115,37.56294570000001,126.8450457
10969,구현고등학교,2008-03-01,서울특별시 구로구 구로동 620-30,서울특별시 구로구 경인로53가길 17,37.5022028,126.87444579999999
10970,고척고등학교,1985-03-04,서울특별시 구로구 고척동 287-29,서울특별시 구로구 중앙로15길 162,37.5080486,126.84986880000001
10971,우신고등학교,1974-03-05,서울특별시 구로구 궁동 230,서울특별시 구로구 부일로 917,37.494901299999995,126.82635149999999
10972,금천고등학교,1985-05-06,서울특별시 금천구 시흥동 산24-4,서울특별시 금천구 시흥대로38길 26,37.4448067,126.9049027
10973,대영고등학교,1987-12-15,서울특별시 영등포구 신길동 336-2,서울특별시 영등포구 도림로86길 16,37.50366270000001,126.90586409999999
10974,장훈고등학교,1964-01-13,서울특별시 영등포구 신길동 177-1,서울특별시 영등포구 영등포로64길 26,37.5133437,126.91623090000002
10975,경문고등학교,1980-05-07,서울특별시 동작구 동작동 산4-2,서울특별시 동작구 동작대로 171,37.4934202,126.9822736
10976,당곡고등학교,1984-05-01,서울특별시 관악구 봉천동 677,서울특별시 관악구 봉천로21길 108,37.4917598,126.9342479
10977,미림여자고등학교,1979-05-31,서울특별시 관악구 신림동 1557-1,서울특별시 관악구 호암로 546,37.4672482,126.93331979999999
10978,세화고등학교,1987-03-01,서울특별시 서초구 반포동 753,서울특별시 서초구 신반포로 56-7,37.5019954,126.99422779999999
10979,세화여자고등학교,1978-03-02,서울특별시 서초구 반포동 13,서울특별시 서초구 신반포로 56-7,37.5019954,126.99422779999999
10980,휘문고등학교,1906-05-01,서울특별시 강남구 대치동 952-1,서울특별시 강남구 역삼로 541,37.505287700000004,127.0619956
10981,중동고등학교,1906-05-10,서울특별시 강남구 일원동 618,서울특별시 강남구 일원로 7,37.493714600000004,127.08091110000001
10982,현대고등학교,1985-03-01,서울특별시 강남구 압구정동 425,서울특별시 강남구 압구정로 127,37.5254808,127.0223767
10983,보인고등학교,1908-06-08,서울특별시 송파구 오금동 162,서울특별시 송파구 오금로49길 18,37.4975703,127.1395164
10984,배재고등학교,1885-06-08,서울특별시 강동구 고덕동 313,서울특별시 강동구 고덕로 227,37.555059,127.15024809999998
11140,서울세명초등학교,2012-09-01,서울특별시 강남구 세곡동 529,서울특별시 강남구 자곡로 55,37.4688574,127.09105729999999
11141,서울공진초등학교,1992-11-05,서울특별시 강서구 마곡동 730-676,서울특별시 강서구 마곡서로 33,37.55780479999999,126.82261100000001
11142,서울공항초등학교,1983-05-06,서울특별시 강서구 마곡동 397-2,서울특별시 강서구 마곡서1로 68,37.5630217,126.8216478
11143,경복비즈니스고등학교,1972-10-02,서울특별시 강서구 등촌동 131,서울특별시 강서구 화곡로 379,37.5580254,126.8526703
11144,마곡중학교,2015-03-01,서울특별시 강서구 마곡동 731-73,서울특별시 강서구 마곡중앙5로 58,37.5679071,126.8214007
11145,천왕중학교,2013-03-01,서울특별시 구로구 천왕동 273-1,서울특별시 구로구 천왕로 63,37.482656,126.8373334
11146,서울상현초등학교,2012-09-01,서울특별시 동작구 상도동 531-1,서울특별시 동작구 상도로58길 21,37.4948753,126.95268840000001
11147,가재울고등학교,2013-03-01,서울특별시 서대문구 북가좌동 476,서울특별시 서대문구 수색로 100-35,37.5744444,126.90941570000001
